sku,name,quantity,price
S0069957,Item 69957,14,76.69
S0069958,Item 69958,445,8.14
S0069959,Item 69959,149,47.09
S0069960,Item 69960,15,77.17
S0069961,Item 69961,371,153.34
S0069962,Item 69962,466,6.4
S0069963,Item 69963,275,80.48
S0069964,Item 69964,99,188.65
S0069965,Item 69965,247,36.19
S0069966,Item 69966,395,61.6
S0069967,Item 69967,293,131.6
S0069968,Item 69968,205,57.76
S0069969,Item 69969,204,185.44
S0069970,Item 69970,425,144.9
S0069971,Item 69971,475,0.95
S0069972,Item 69972,315,52.54
S0069973,Item 69973,282,64.92
S0069974,Item 69974,290,114.81
S0069975,Item 69975,50,43.7
S0069976,Item 69976,201,116.3
S0069977,Item 69977,206,27.53
S0069978,Item 69978,343,2.28
S0069979,Item 69979,102,129.16
S0069980,Item 69980,110,21.37
S0069981,Item 69981,97,80.52
S0069982,Item 69982,413,151.85
S0069983,Item 69983,108,97.08
S0069984,Item 69984,260,98.53
S0069985,Item 69985,407,83.9
S0069986,Item 69986,43,126.37
S0069987,Item 69987,271,187.88
S0069988,Item 69988,253,28.02
S0069989,Item 69989,482,33.5
S0069990,Item 69990,133,198.56
S0069991,Item 69991,374,88.84
S0069992,Item 69992,173,189.94
S0069993,Item 69993,456,58.23
S0069994,Item 69994,367,126.96
S0069995,Item 69995,406,48.26
S0069996,Item 69996,369,35.11
S0069997,Item 69997,219,198.35
S0069998,Item 69998,173,81.0
S0069999,Item 69999,343,129.5
S0070000,Item 70000,440,183.51
S0070001,Item 70001,120,0.96
S0070002,Item 70002,8,63.11
S0070003,Item 70003,100,76.5
S0070004,Item 70004,183,154.55
S0070005,Item 70005,131,73.15
S0070006,Item 70006,48,36.76
S0070007,Item 70007,344,117.09
S0070008,Item 70008,449,93.9
S0070009,Item 70009,66,58.56
S0070010,Item 70010,114,8.64
S0070011,Item 70011,450,96.42
S0070012,Item 70012,430,113.74
S0070013,Item 70013,160,69.16
S0070014,Item 70014,321,56.07
S0070015,Item 70015,74,17.76
S0070016,Item 70016,89,141.72
S0070017,Item 70017,306,181.76
S0070018,Item 70018,430,15.92
S0070019,Item 70019,443,197.62
S0070020,Item 70020,108,89.9
S0070021,Item 70021,89,117.8
S0070022,Item 70022,358,54.37
S0070023,Item 70023,238,15.23
S0070024,Item 70024,220,68.14
S0070025,Item 70025,199,194.66
S0070026,Item 70026,322,162.35
S0070027,Item 70027,124,56.07
S0070028,Item 70028,305,178.27
S0070029,Item 70029,330,29.44
S0070030,Item 70030,424,123.61
S0070031,Item 70031,269,157.97
S0070032,Item 70032,279,24.47
S0070033,Item 70033,198,100.79
S0070034,Item 70034,116,134.92
S0070035,Item 70035,426,62.96
S0070036,Item 70036,453,102.87
S0070037,Item 70037,265,50.44
S0070038,Item 70038,458,172.85
S0070039,Item 70039,149,186.29
S0070040,Item 70040,12,17.74
S0070041,Item 70041,242,35.9
S0070042,Item 70042,111,90.42
S0070043,Item 70043,356,34.28
S0070044,Item 70044,239,145.94
S0070045,Item 70045,483,49.08
S0070046,Item 70046,383,18.18
S0070047,Item 70047,383,180.12
S0070048,Item 70048,56,48.51
S0070049,Item 70049,157,114.67
S0070050,Item 70050,317,80.3
S0070051,Item 70051,348,31.22
S0070052,Item 70052,148,45.33
S0070053,Item 70053,380,146.46
S0070054,Item 70054,482,55.77
S0070055,Item 70055,363,124.46
S0070056,Item 70056,190,115.98
S0070057,Item 70057,415,156.51
S0070058,Item 70058,228,146.69
S0070059,Item 70059,218,22.26
S0070060,Item 70060,423,161.6
S0070061,Item 70061,424,178.52
S0070062,Item 70062,491,74.0
S0070063,Item 70063,107,158.95
S0070064,Item 70064,59,131.85
S0070065,Item 70065,191,141.79
S0070066,Item 70066,371,20.52
S0070067,Item 70067,296,98.3
S0070068,Item 70068,129,190.73
S0070069,Item 70069,191,182.8
S0070070,Item 70070,236,127.98
S0070071,Item 70071,384,2.92
S0070072,Item 70072,350,112.08
S0070073,Item 70073,183,11.38
S0070074,Item 70074,260,189.4
S0070075,Item 70075,71,141.33
S0070076,Item 70076,236,102.93
S0070077,Item 70077,317,3.57
S0070078,Item 70078,21,128.51
S0070079,Item 70079,465,117.99
S0070080,Item 70080,421,183.01
S0070081,Item 70081,196,10.59
S0070082,Item 70082,354,128.12
S0070083,Item 70083,460,199.31
S0070084,Item 70084,249,50.14
S0070085,Item 70085,46,157.65
S0070086,Item 70086,9,110.42
S0070087,Item 70087,271,198.3
S0070088,Item 70088,424,188.55
S0070089,Item 70089,3,104.52
S0070090,Item 70090,427,16.3
S0070091,Item 70091,70,86.15
S0070092,Item 70092,86,131.6
S0070093,Item 70093,369,82.45
S0070094,Item 70094,288,28.37
S0070095,Item 70095,176,5.17
S0070096,Item 70096,404,48.25
S0070097,Item 70097,347,106.86
S0070098,Item 70098,74,2.77
S0070099,Item 70099,446,1.8
S0070100,Item 70100,268,62.32
S0070101,Item 70101,121,14.89
S0070102,Item 70102,350,47.78
S0070103,Item 70103,66,8.45
S0070104,Item 70104,454,93.64
S0070105,Item 70105,49,39.98
S0070106,Item 70106,475,146.63
S0070107,Item 70107,143,186.65
S0070108,Item 70108,307,45.94
S0070109,Item 70109,203,47.81
S0070110,Item 70110,154,94.33
S0070111,Item 70111,401,194.86
S0070112,Item 70112,72,90.33
S0070113,Item 70113,499,150.1
S0070114,Item 70114,25,160.94
S0070115,Item 70115,379,26.96
S0070116,Item 70116,178,76.96
S0070117,Item 70117,33,33.2
S0070118,Item 70118,139,182.36
S0070119,Item 70119,46,91.67
S0070120,Item 70120,487,117.79
S0070121,Item 70121,413,169.0
S0070122,Item 70122,103,44.14
S0070123,Item 70123,384,122.13
S0070124,Item 70124,476,51.01
S0070125,Item 70125,153,9.26
S0070126,Item 70126,449,41.96
S0070127,Item 70127,80,133.67
S0070128,Item 70128,405,116.84
S0070129,Item 70129,232,31.02
S0070130,Item 70130,406,138.41
S0070131,Item 70131,65,14.74
S0070132,Item 70132,276,2.86
S0070133,Item 70133,309,186.61
S0070134,Item 70134,79,111.32
S0070135,Item 70135,413,93.64
S0070136,Item 70136,273,34.56
S0070137,Item 70137,486,45.19
S0070138,Item 70138,58,145.46
S0070139,Item 70139,420,31.05
S0070140,Item 70140,411,142.34
S0070141,Item 70141,410,110.62
S0070142,Item 70142,425,0.85
S0070143,Item 70143,331,122.36
S0070144,Item 70144,246,78.96
S0070145,Item 70145,256,10.48
S0070146,Item 70146,115,80.91
S0070147,Item 70147,427,104.01
S0070148,Item 70148,381,153.27
S0070149,Item 70149,191,133.42
S0070150,Item 70150,363,102.8
S0070151,Item 70151,380,141.35
S0070152,Item 70152,58,11.89
S0070153,Item 70153,318,26.69
S0070154,Item 70154,87,91.53
S0070155,Item 70155,468,198.7
S0070156,Item 70156,45,115.33
S0070157,Item 70157,471,147.81
S0070158,Item 70158,45,198.77
S0070159,Item 70159,55,113.95
S0070160,Item 70160,494,180.87
S0070161,Item 70161,276,88.6
S0070162,Item 70162,59,134.92
S0070163,Item 70163,114,88.11
S0070164,Item 70164,347,21.61
S0070165,Item 70165,7,114.48
S0070166,Item 70166,373,45.94
S0070167,Item 70167,20,73.94
S0070168,Item 70168,37,61.88
S0070169,Item 70169,195,182.01
S0070170,Item 70170,435,93.59
S0070171,Item 70171,104,83.29
S0070172,Item 70172,34,171.37
S0070173,Item 70173,161,117.39
S0070174,Item 70174,289,178.87
S0070175,Item 70175,366,156.35
S0070176,Item 70176,389,35.8
S0070177,Item 70177,131,162.99
S0070178,Item 70178,75,95.63
S0070179,Item 70179,308,30.13
S0070180,Item 70180,362,162.0
S0070181,Item 70181,62,54.67
S0070182,Item 70182,400,175.13
S0070183,Item 70183,450,3.95
S0070184,Item 70184,491,163.85
S0070185,Item 70185,479,196.59
S0070186,Item 70186,442,143.51
S0070187,Item 70187,435,177.17
S0070188,Item 70188,176,151.31
S0070189,Item 70189,358,82.29
S0070190,Item 70190,476,97.7
S0070191,Item 70191,408,179.98
S0070192,Item 70192,312,62.49
S0070193,Item 70193,43,178.31
S0070194,Item 70194,382,121.98
S0070195,Item 70195,252,2.77
S0070196,Item 70196,35,26.21
S0070197,Item 70197,72,94.7
S0070198,Item 70198,26,168.32
S0070199,Item 70199,492,97.23
S0070200,Item 70200,406,69.05
S0070201,Item 70201,388,94.05
S0070202,Item 70202,252,24.66
S0070203,Item 70203,417,29.46
S0070204,Item 70204,181,104.41
S0070205,Item 70205,7,17.75
S0070206,Item 70206,27,91.26
S0070207,Item 70207,53,172.67
S0070208,Item 70208,483,74.36
S0070209,Item 70209,194,88.72
S0070210,Item 70210,194,101.74
S0070211,Item 70211,385,160.2
S0070212,Item 70212,393,180.6
S0070213,Item 70213,284,20.15
S0070214,Item 70214,187,116.08
S0070215,Item 70215,349,89.67
S0070216,Item 70216,221,190.9
S0070217,Item 70217,228,31.28
S0070218,Item 70218,23,21.05
S0070219,Item 70219,301,85.66
S0070220,Item 70220,8,136.44
S0070221,Item 70221,222,74.46
S0070222,Item 70222,491,169.12
S0070223,Item 70223,274,172.32
S0070224,Item 70224,442,158.93
S0070225,Item 70225,415,30.93
S0070226,Item 70226,422,196.8
S0070227,Item 70227,256,143.79
S0070228,Item 70228,134,122.8
S0070229,Item 70229,132,7.94
S0070230,Item 70230,135,39.0
S0070231,Item 70231,180,163.15
S0070232,Item 70232,198,102.93
S0070233,Item 70233,150,147.49
S0070234,Item 70234,151,141.59
S0070235,Item 70235,300,16.98
S0070236,Item 70236,252,41.51
S0070237,Item 70237,342,178.35
S0070238,Item 70238,125,9.25
S0070239,Item 70239,209,27.31
S0070240,Item 70240,228,60.8
S0070241,Item 70241,478,48.64
S0070242,Item 70242,424,123.51
S0070243,Item 70243,380,28.77
S0070244,Item 70244,35,149.68
S0070245,Item 70245,355,55.58
S0070246,Item 70246,321,41.22
S0070247,Item 70247,427,53.0
S0070248,Item 70248,432,130.03
S0070249,Item 70249,35,25.87
S0070250,Item 70250,388,64.06
S0070251,Item 70251,104,79.18
S0070252,Item 70252,482,59.75
S0070253,Item 70253,428,50.28
S0070254,Item 70254,143,110.34
S0070255,Item 70255,310,198.28
S0070256,Item 70256,68,58.58
S0070257,Item 70257,282,70.63
S0070258,Item 70258,17,186.44
S0070259,Item 70259,5,115.38
S0070260,Item 70260,68,78.17
S0070261,Item 70261,155,51.35
S0070262,Item 70262,239,77.45
S0070263,Item 70263,41,20.41
S0070264,Item 70264,155,151.87
S0070265,Item 70265,216,152.62
S0070266,Item 70266,424,51.24
S0070267,Item 70267,249,158.36
S0070268,Item 70268,494,146.44
S0070269,Item 70269,86,2.07
S0070270,Item 70270,304,64.19
S0070271,Item 70271,430,67.98
S0070272,Item 70272,469,19.95
S0070273,Item 70273,402,113.75
S0070274,Item 70274,233,43.57
S0070275,Item 70275,454,156.82
S0070276,Item 70276,439,36.53
S0070277,Item 70277,310,153.53
S0070278,Item 70278,63,140.5
S0070279,Item 70279,470,157.12
S0070280,Item 70280,164,30.22
S0070281,Item 70281,12,147.07
S0070282,Item 70282,19,51.73
S0070283,Item 70283,435,149.25
S0070284,Item 70284,467,159.05
S0070285,Item 70285,233,186.3
S0070286,Item 70286,322,165.96
S0070287,Item 70287,373,85.92
S0070288,Item 70288,11,50.69
S0070289,Item 70289,198,54.73
S0070290,Item 70290,405,95.4
S0070291,Item 70291,26,74.97
S0070292,Item 70292,260,1.45
S0070293,Item 70293,202,56.21
S0070294,Item 70294,8,8.08
S0070295,Item 70295,417,157.5
S0070296,Item 70296,51,183.73
S0070297,Item 70297,459,156.64
S0070298,Item 70298,428,137.03
S0070299,Item 70299,465,151.83
S0070300,Item 70300,204,153.35
S0070301,Item 70301,89,42.29
S0070302,Item 70302,144,142.4
S0070303,Item 70303,186,77.5
S0070304,Item 70304,469,71.17
S0070305,Item 70305,407,51.59
S0070306,Item 70306,82,78.99
S0070307,Item 70307,466,144.31
S0070308,Item 70308,409,4.85
S0070309,Item 70309,208,44.53
S0070310,Item 70310,155,50.61
S0070311,Item 70311,473,80.69
S0070312,Item 70312,454,93.32
S0070313,Item 70313,483,130.09
S0070314,Item 70314,265,58.32
S0070315,Item 70315,473,61.41
S0070316,Item 70316,111,157.74
S0070317,Item 70317,328,27.22
S0070318,Item 70318,168,81.48
S0070319,Item 70319,371,133.42
S0070320,Item 70320,16,161.56
S0070321,Item 70321,119,75.33
S0070322,Item 70322,50,192.03
S0070323,Item 70323,207,160.42
S0070324,Item 70324,65,102.43
S0070325,Item 70325,280,152.37
S0070326,Item 70326,453,88.96
S0070327,Item 70327,18,132.47
S0070328,Item 70328,428,166.33
S0070329,Item 70329,440,71.2
S0070330,Item 70330,432,8.01
S0070331,Item 70331,90,196.55
S0070332,Item 70332,260,64.53
S0070333,Item 70333,420,116.17
S0070334,Item 70334,107,125.87
S0070335,Item 70335,490,159.81
S0070336,Item 70336,408,122.21
S0070337,Item 70337,250,74.51
S0070338,Item 70338,376,1.96
S0070339,Item 70339,69,117.98
S0070340,Item 70340,427,22.35
S0070341,Item 70341,201,120.68
S0070342,Item 70342,135,48.74
S0070343,Item 70343,481,176.75
S0070344,Item 70344,295,77.67
S0070345,Item 70345,251,169.87
S0070346,Item 70346,105,16.44
S0070347,Item 70347,487,124.39
S0070348,Item 70348,279,190.78
S0070349,Item 70349,77,62.01
S0070350,Item 70350,442,106.55
S0070351,Item 70351,37,110.57
S0070352,Item 70352,98,23.7
S0070353,Item 70353,45,73.17
S0070354,Item 70354,394,182.38
S0070355,Item 70355,140,99.45
S0070356,Item 70356,372,172.79
S0070357,Item 70357,70,161.96
S0070358,Item 70358,265,156.44
S0070359,Item 70359,61,7.91
S0070360,Item 70360,359,7.97
S0070361,Item 70361,439,81.87
S0070362,Item 70362,296,45.84
S0070363,Item 70363,304,146.0
S0070364,Item 70364,475,171.15
S0070365,Item 70365,24,17.24
S0070366,Item 70366,487,129.91
S0070367,Item 70367,245,163.63
S0070368,Item 70368,390,12.15
S0070369,Item 70369,107,52.4
S0070370,Item 70370,386,49.06
S0070371,Item 70371,45,68.87
S0070372,Item 70372,173,150.42
S0070373,Item 70373,140,69.36
S0070374,Item 70374,34,16.9
S0070375,Item 70375,116,54.43
S0070376,Item 70376,107,75.51
S0070377,Item 70377,26,141.78
S0070378,Item 70378,368,76.15
S0070379,Item 70379,249,94.17
S0070380,Item 70380,327,24.95
S0070381,Item 70381,35,45.62
S0070382,Item 70382,129,179.89
S0070383,Item 70383,242,86.63
S0070384,Item 70384,469,198.7
S0070385,Item 70385,170,165.16
S0070386,Item 70386,379,44.89
S0070387,Item 70387,113,162.63
S0070388,Item 70388,379,28.18
S0070389,Item 70389,383,164.02
S0070390,Item 70390,374,181.49
S0070391,Item 70391,89,163.92
S0070392,Item 70392,202,85.47
S0070393,Item 70393,181,177.74
S0070394,Item 70394,104,175.89
S0070395,Item 70395,42,190.72
S0070396,Item 70396,40,2.32
S0070397,Item 70397,16,169.84
S0070398,Item 70398,492,149.18
S0070399,Item 70399,211,88.43
S0070400,Item 70400,24,158.76
S0070401,Item 70401,8,168.78
S0070402,Item 70402,99,28.32
S0070403,Item 70403,88,47.37
S0070404,Item 70404,138,25.38
S0070405,Item 70405,377,5.06
S0070406,Item 70406,105,1.97
S0070407,Item 70407,316,67.7
S0070408,Item 70408,41,26.64
S0070409,Item 70409,236,161.45
S0070410,Item 70410,44,132.65
S0070411,Item 70411,247,67.41
S0070412,Item 70412,135,46.98
S0070413,Item 70413,191,125.2
S0070414,Item 70414,90,169.39
S0070415,Item 70415,458,80.91
S0070416,Item 70416,483,164.73
S0070417,Item 70417,298,100.06
S0070418,Item 70418,172,0.16
S0070419,Item 70419,287,184.07
S0070420,Item 70420,109,93.43
S0070421,Item 70421,325,127.14
S0070422,Item 70422,226,84.85
S0070423,Item 70423,282,112.63
S0070424,Item 70424,409,69.54
S0070425,Item 70425,476,85.41
S0070426,Item 70426,292,175.83
S0070427,Item 70427,151,99.76
S0070428,Item 70428,442,8.18
S0070429,Item 70429,11,11.13
S0070430,Item 70430,92,33.37
S0070431,Item 70431,72,23.88
S0070432,Item 70432,262,74.39
S0070433,Item 70433,123,82.4
S0070434,Item 70434,429,177.3
S0070435,Item 70435,128,42.06
S0070436,Item 70436,436,114.42
S0070437,Item 70437,445,122.41
S0070438,Item 70438,192,71.82
S0070439,Item 70439,318,87.67
S0070440,Item 70440,214,192.42
S0070441,Item 70441,72,28.11
S0070442,Item 70442,113,173.38
S0070443,Item 70443,52,134.38
S0070444,Item 70444,251,51.69
S0070445,Item 70445,98,113.14
S0070446,Item 70446,60,23.53
S0070447,Item 70447,223,136.02
S0070448,Item 70448,53,144.88
S0070449,Item 70449,381,59.55
S0070450,Item 70450,104,141.8
S0070451,Item 70451,124,130.78
S0070452,Item 70452,421,51.11
S0070453,Item 70453,342,170.31
S0070454,Item 70454,145,175.38
S0070455,Item 70455,299,162.2
S0070456,Item 70456,488,102.09
S0070457,Item 70457,320,102.27
S0070458,Item 70458,165,39.32
S0070459,Item 70459,151,30.18
S0070460,Item 70460,97,6.76
S0070461,Item 70461,184,88.8
S0070462,Item 70462,238,116.16
S0070463,Item 70463,15,199.81
S0070464,Item 70464,293,146.56
S0070465,Item 70465,166,127.51
S0070466,Item 70466,488,149.65
S0070467,Item 70467,430,81.78
S0070468,Item 70468,8,44.1
S0070469,Item 70469,496,128.68
S0070470,Item 70470,34,42.41
S0070471,Item 70471,296,158.26
S0070472,Item 70472,241,191.54
S0070473,Item 70473,257,49.92
S0070474,Item 70474,156,19.81
S0070475,Item 70475,354,39.05
S0070476,Item 70476,56,130.72
S0070477,Item 70477,58,163.6
S0070478,Item 70478,219,122.63
S0070479,Item 70479,245,114.54
S0070480,Item 70480,287,185.27
S0070481,Item 70481,13,165.06
S0070482,Item 70482,376,14.7
S0070483,Item 70483,312,156.07
S0070484,Item 70484,48,149.07
S0070485,Item 70485,399,69.5
S0070486,Item 70486,68,67.03
S0070487,Item 70487,156,120.0
S0070488,Item 70488,383,172.45
S0070489,Item 70489,222,95.58
S0070490,Item 70490,386,181.55
S0070491,Item 70491,263,102.84
S0070492,Item 70492,136,50.57
S0070493,Item 70493,417,15.02
S0070494,Item 70494,35,198.18
S0070495,Item 70495,26,73.13
S0070496,Item 70496,347,104.38
S0070497,Item 70497,180,44.15
S0070498,Item 70498,221,150.51
S0070499,Item 70499,183,192.81
S0070500,Item 70500,249,89.61
S0070501,Item 70501,382,31.07
S0070502,Item 70502,452,11.69
S0070503,Item 70503,448,11.19
S0070504,Item 70504,30,66.48
S0070505,Item 70505,57,10.69
S0070506,Item 70506,382,8.4
S0070507,Item 70507,6,145.19
S0070508,Item 70508,471,34.14
S0070509,Item 70509,105,35.4
S0070510,Item 70510,274,19.83
S0070511,Item 70511,312,82.88
S0070512,Item 70512,99,185.61
S0070513,Item 70513,115,20.18
S0070514,Item 70514,385,98.55
S0070515,Item 70515,214,44.13
S0070516,Item 70516,46,11.8
S0070517,Item 70517,235,149.69
S0070518,Item 70518,62,133.72
S0070519,Item 70519,202,102.07
S0070520,Item 70520,377,100.72
S0070521,Item 70521,280,18.39
S0070522,Item 70522,4,26.86
S0070523,Item 70523,183,57.77
S0070524,Item 70524,432,153.82
S0070525,Item 70525,280,43.14
S0070526,Item 70526,196,35.88
S0070527,Item 70527,416,180.68
S0070528,Item 70528,236,49.09
S0070529,Item 70529,308,145.6
S0070530,Item 70530,352,34.53
S0070531,Item 70531,19,86.58
S0070532,Item 70532,189,13.21
S0070533,Item 70533,416,91.61
S0070534,Item 70534,90,58.85
S0070535,Item 70535,386,171.71
S0070536,Item 70536,49,17.19
S0070537,Item 70537,25,169.11
S0070538,Item 70538,466,149.28
S0070539,Item 70539,112,104.4
S0070540,Item 70540,360,60.3
S0070541,Item 70541,216,127.53
S0070542,Item 70542,463,13.07
S0070543,Item 70543,132,199.58
S0070544,Item 70544,251,152.01
S0070545,Item 70545,355,12.85
S0070546,Item 70546,498,198.35
S0070547,Item 70547,162,36.85
S0070548,Item 70548,433,26.79
S0070549,Item 70549,31,133.23
S0070550,Item 70550,457,19.79
S0070551,Item 70551,116,195.94
S0070552,Item 70552,347,51.16
S0070553,Item 70553,37,162.79
S0070554,Item 70554,126,70.33
S0070555,Item 70555,264,23.07
S0070556,Item 70556,416,106.09
S0070557,Item 70557,321,151.89
S0070558,Item 70558,21,148.21
S0070559,Item 70559,59,91.69
S0070560,Item 70560,135,99.58
S0070561,Item 70561,57,126.85
S0070562,Item 70562,238,120.35
S0070563,Item 70563,443,139.14
S0070564,Item 70564,460,58.58
S0070565,Item 70565,26,67.71
S0070566,Item 70566,294,127.86
S0070567,Item 70567,406,176.39
S0070568,Item 70568,149,147.21
S0070569,Item 70569,449,153.9
S0070570,Item 70570,306,102.68
S0070571,Item 70571,251,187.58
S0070572,Item 70572,189,129.98
S0070573,Item 70573,458,186.64
S0070574,Item 70574,82,26.19
S0070575,Item 70575,118,36.75
S0070576,Item 70576,224,61.56
S0070577,Item 70577,186,39.75
S0070578,Item 70578,86,56.87
S0070579,Item 70579,324,35.04
S0070580,Item 70580,124,183.46
S0070581,Item 70581,65,9.78
S0070582,Item 70582,301,10.2
